1314,2518,0
1315,2519,0
520,2394,20
524,2275,19
386,2363,69
440,2441,41
409,2323,56
532,1018,15
537,86,15
446,2292,39
482,2193,28
494,2424,28
530,1305,17
531,959,16
536,1112,15
538,1033,15
539,2396,15
541,105,15
7,1041,22892
10,16,18355
12,491,17627
4,26,29391
116,971,1895
36,1681,8158
54,1364,5883
120,915,1842
121,516,1838
385,1567,72
432,2408,45
425,795,47
426,1373,47
438,1258,43
454,2277,35
431,112,46
435,578,44
458,1975,34
459,781,33
429,407,46
475,2354,30
125,434,1708
487,2308,28
436,1438,43
437,126,43
542,2272,15
544,1621,14
623,2448,2
636,2484,0
638,2405,0
639,2432,0
642,2319,0
1,23,50733
5,942,24571
6,334,24488
2,6,46778
3,639,46069
34,1087,8578
53,1493,6114
59,530,4828
60,68,4629
61,1075,4551
8,155,22095
62,90,4534
51,1199,6547
64,681,4386
65,80,4353
67,737,4224
72,1233,3803
70,705,4049
56,952,5526
73,714,3722
75,1361,3567
58,186,4913
76,883,3485
77,1158,3461
80,1182,3268
84,355,3076
68,820,4169
81,1642,3173
83,753,3099
82,713,3171
66,24,4252
89,900,2815
90,2034,2788
78,331,3302
101,969,2368
102,634,2354
104,320,2295
109,228,2012
94,1143,2617
79,200,3300
106,276,2151
99,1533,2404
100,976,2399
95,1297,2606
96,440,2606
85,502,2904
86,235,2876
87,890,2869
107,944,2113
108,1290,2090
92,1137,2675
93,1378,2647
98,15,2419
105,832,2187
111,978,1991
112,677,1960
113,375,1939
88,1055,2825
103,1329,2347
69,2047,4080
115,1504,1901
127,940,1637
129,2115,1628
118,1512,1869
119,138,1859
140,473,1334
141,198,1318
148,1954,1191
130,659,1595
143,1612,1304
136,1883,1437
144,408,1295
137,303,1405
138,809,1386
139,1130,1347
133,247,1531
134,535,1509
135,560,1500
149,1671,1155
150,1084,1143
151,1470,1139
152,75,1112
153,929,1111
191,798,655
174,663,831
175,628,823
177,1104,810
178,735,798
183,873,773
167,1259,930
170,694,873
171,184,863
146,1459,1237
184,350,768
185,1724,766
186,1165,711
190,153,666
156,2246,1048
154,1282,1098
192,1008,646
193,527,624
194,653,619
159,1389,1025
160,321,1002
197,591,592
161,4,1001
204,1240,551
209,1958,502
219,67,416
210,1419,494
164,293,969
166,1248,939
169,1251,895
212,867,490
180,611,794
195,1281,602
196,570,602
199,2048,583
213,178,486
442,2442,40
9,524,19522
16,933,14530
11,8,18079
17,53,14483
13,1590,15637
14,103,14895
15,1249,14634
20,278,12484
18,529,14084
19,1744,13538
27,1231,11260
28,771,11006
32,581,9255
21,992,12336
35,1000,8202
22,1121,12247
23,66,11913
37,550,8085
24,109,11699
33,261,8845
25,307,11680
26,98,11663
29,939,10486
43,837,7458
30,314,10472
31,211,10318
47,25,7251
44,1247,7431
55,896,5634
45,57,7303
46,1235,7298
41,1074,7599
42,606,7536
38,1045,7910
39,642,7798
40,562,7710
50,35,6980
48,1644,7222
49,164,7104
52,1195,6444
220,1569,405
221,265,402
222,759,400
223,1051,386
224,2031,384
227,2156,369
226,894,377
243,774,324
246,1180,319
230,2155,358
233,2137,350
234,537,348
249,777,310
255,1997,280
257,985,279
253,2043,288
250,807,294
254,1534,288
276,678,212
259,945,265
260,1637,261
261,100,260
281,1391,203
283,2223,199
285,2386,198
291,1828,186
297,1874,168
298,955,168
302,1409,158
307,319,149
308,444,148
309,631,147
318,436,139
321,258,136
324,2036,131
328,1829,126
330,1013,125
331,2051,123
398,565,61
399,2313,61
332,14,121
333,1285,119
406,1390,56
335,150,117
340,1242,112
262,2345,257
408,439,56
342,2168,110
344,270,106
345,1757,103
263,1043,257
266,549,252
268,1604,248
341,1731,112
417,598,51
418,769,51
423,1318,48
424,2000,48
314,272,140
316,1508,140
347,840,101
349,548,99
351,1177,97
352,1122,97
358,609,92
377,1625,79
381,2406,76
400,1245,60
404,816,57
405,709,57
411,1536,55
413,1446,54
414,1129,54
415,1148,52
420,734,50
647,2356,0
666,2315,0
678,2418,0
402,683,59
403,1125,58
679,2327,0
684,2379,0
695,2467,0
696,2340,0
704,2393,0
705,2464,0
707,2500,0
716,2317,0
723,2475,0
726,2489,0
747,2434,0
768,2469,0
771,2298,0
780,2358,0
783,2512,0
788,2465,0
795,2284,0
806,58,0
808,2509,0
812,2288,0
813,2338,0
818,2435,0
826,2372,0
844,2332,0
851,2094,0
114,1965,1908
123,1541,1804
145,1799,1262
124,1685,1790
126,1564,1638
128,1682,1631
200,1723,571
157,28,1033
201,1189,565
205,1603,537
181,1086,787
244,1095,323
206,1562,518
207,476,516
225,901,379
231,612,355
236,244,344
237,523,342
242,1462,332
238,189,341
248,101,311
286,2255,196
310,2376,147
365,2344,88
387,2362,69
401,2388,60
410,2228,55
430,2392,46
449,2346,37
451,2349,36
467,2347,32
470,2316,32
509,2353,22
529,2431,18
546,810,13
547,2381,13
554,2331,12
555,543,12
559,2420,12
568,2352,12
588,2324,7
601,2389,6
607,2307,5
612,2455,4
665,2280,0
691,2411,0
708,1778,0
715,1322,0
721,2053,0
727,30,0
732,2504,0
734,2423,0
736,699,0
777,2495,0
784,2385,0
791,2501,0
854,1923,0
857,2343,0
864,2273,0
873,2398,0
876,2302,0
472,2256,31
877,2216,0
878,1031,0
884,1718,0
891,2461,0
906,2370,0
910,2300,0
922,1243,0
925,2359,0
931,2335,0
940,2458,0
951,277,0
953,2452,0
956,2499,0
959,2369,0
963,2378,0
964,2487,0
968,2490,0
974,2438,0
979,2517,0
998,2472,0
999,2309,0
1005,2454,0
1008,2507,0
1012,2433,0
1015,2488,0
1016,2508,0
1018,2430,0
1023,2478,0
1037,2422,0
1038,2314,0
1043,2419,0
1047,2258,0
1053,2456,0
1056,2257,0
1067,2425,0
1073,2460,0
1076,2496,0
1077,2283,0
1078,2453,0
1084,2502,0
1089,2294,0
1096,2494,0
1103,2470,0
1112,2514,0
74,1768,3669
91,1566,2756
122,1733,1817
142,2130,1312
57,1809,5040
245,1701,320
158,1640,1031
147,1465,1206
165,1907,948
168,2145,897
215,1634,478
202,1964,553
235,1385,346
188,551,679
208,1551,512
216,706,459
218,1995,425
229,1739,365
240,1262,338
265,1271,253
267,1819,248
275,1410,218
269,227,243
271,1700,239
272,1077,236
273,185,227
251,1730,292
280,1386,205
284,431,199
288,1014,195
290,1763,187
293,1620,184
294,1432,184
295,1085,175
296,780,171
299,991,167
301,1487,160
303,493,158
305,1781,152
306,2071,150
325,1371,130
327,1324,127
361,868,92
334,1273,118
336,1425,116
339,1921,113
368,311,86
354,1484,95
355,2384,94
274,2024,227
359,828,92
363,1166,90
278,1704,206
279,1283,206
356,772,92
360,250,92
362,2360,92
396,2402,63
366,1050,87
367,478,87
371,848,84
375,740,80
380,1379,76
382,1304,76
388,1481,69
390,2004,68
393,1326,64
383,425,72
591,2426,7
761,2417,0
778,2250,0
1113,2299,0
1124,2409,0
1125,1516,0
1126,1830,0
1130,2153,0
1131,2098,0
1151,2439,0
1157,2254,0
1161,2285,0
1166,1789,0
1167,2503,0
1169,2020,0
1170,2505,0
1173,151,0
1177,1732,0
1178,2328,0
1179,2515,0
1180,1229,0
1181,2251,0
1183,136,0
1186,218,0
1187,1060,0
1190,2397,0
1193,2150,0
1196,2382,0
1198,2270,0
1205,2304,0
1219,2274,0
1230,2355,0
1231,2421,0
1234,2436,0
1240,2482,0
1241,2289,0
97,1821,2531
132,1956,1555
173,1899,835
176,1742,822
256,1584,279
162,1375,992
163,1553,985
228,1713,365
317,1663,139
322,2132,133
326,688,128
337,786,116
407,1294,56
378,1056,77
338,1917,115
350,2056,97
353,2107,96
369,2093,85
346,1664,101
441,602,41
374,503,80
452,1702,35
453,1435,35
473,1658,31
379,657,76
384,1962,72
391,1334,68
394,1981,64
427,946,47
444,441,40
445,374,40
450,1839,36
456,1526,34
461,758,33
443,1076,40
521,1648,20
462,1445,32
463,1128,32
464,1355,32
465,860,32
468,499,32
469,1765,32
471,579,32
474,316,31
476,1758,30
478,539,29
479,902,29
480,1711,28
484,1944,28
485,689,28
486,166,28
489,137,28
490,259,28
495,1439,28
496,590,27
497,1011,27
499,1918,25
500,1542,25
501,733,24
504,1301,24
508,1377,23
510,1845,21
511,1268,20
514,1094,20
515,1185,20
516,788,20
517,1365,20
518,2117,20
519,336,20
523,1571,20
526,1036,19
527,875,19
752,2471,0
903,1388,0
908,191,0
913,2248,0
914,1178,0
917,2220,0
965,160,0
1242,2486,0
1260,2491,0
1261,626,0
1266,1317,0
1267,2400,0
1269,2428,0
1277,2510,0
1280,1491,0
1284,954,0
1286,1885,0
1287,2326,0
1289,2322,0
1290,2027,0
1292,2404,0
1295,2045,0
1296,1941,0
71,1756,3978
63,1938,4459
187,1916,690
131,1601,1588
179,1906,794
282,1931,202
289,2069,190
304,1787,155
270,1392,242
421,1677,49
329,2017,126
315,1807,140
357,2073,92
525,2143,19
543,1272,14
565,719,12
570,1655,11
573,1895,11
574,1295,10
578,756,9
372,1972,81
582,1210,8
586,1804,7
392,1448,68
603,704,5
606,935,5
610,1423,4
611,2170,4
627,108,1
422,1843,49
397,1587,62
428,1159,47
502,1855,24
503,2005,24
507,1879,24
513,1755,20
540,1010,15
548,1902,13
550,2028,12
551,1619,12
556,297,12
557,1585,12
558,826,12
560,1867,12
561,1463,12
563,921,12
566,664,12
567,2366,12
569,1340,12
575,326,10
577,494,9
579,127,9
580,751,9
581,1396,9
583,720,7
585,1476,7
587,1406,7
589,1399,7
