31552,3493110,0
31553,3493111,0
31554,3493112,0
31555,3493113,0
31556,3493114,0
2848,3230270,96
29434,3233389,0
9620,3235910,9
4468,3274754,59
18883,3315074,0
20650,1875,0
15526,494416,0
1621,495376,163
18949,551203,0
5142,551823,47
22114,553907,0
4078,555174,67
26798,557288,0
694,557752,284
4111,557872,66
26491,563311,0
178,565475,500
8614,3445920,14
836,645868,254
25558,646650,0
4013,648591,68
775,653414,265
16974,654398,0
16553,659859,0
27717,664114,0
3156,668709,92
29583,670235,0
10163,672412,8
1000,677696,228
32,678658,902
1323,683534,188
6189,690755,35
27796,3447287,0
26411,3207656,0
128,500646,581
2955,500681,92
5702,502111,40
4167,566996,65
28601,2095,0
19839,10861,0
29549,501728,0
5329,570180,44
3591,571435,79
27338,572278,0
4361,573077,61
22273,874056,0
28438,1283827,0
24529,1728932,0
23719,2341538,0
22290,2362702,0
2922,2374766,94
22230,2497402,0
24504,2539948,0
23644,2602517,0
16576,2704971,0
23610,2829359,0
22274,2865072,0
24490,2918689,0
30156,2922436,0
17612,2962646,0
17329,3001626,0
26732,3079901,0
892,3080043,245
8026,3082654,18
18432,3082768,0
22487,89492,0
25362,634290,0
24278,1386109,0
31014,1612838,0
30975,1634023,0
18702,1648146,0
20209,1788297,0
17203,2033216,0
21412,2036161,0
2824,3082999,97
27024,3084249,0
28449,3084250,0
17674,3084832,0
3532,3084959,80
93,3143618,635
26066,3116023,0
25940,3117430,0
18284,3123576,0
19580,3127154,0
1677,3143895,159
13682,3143949,2
6086,3144153,36
24542,3160585,0
6122,3161384,35
27685,3161737,0
572,3162981,314
18335,1515672,0
22098,2253137,0
25095,2303468,0
1420,3163234,181
15557,3163742,0
966,3163789,233
17934,3163812,0
16583,3165392,0
8005,3165471,18
2613,3165479,107
23539,3166372,0
24431,3166881,0
1980,3131043,138
27951,3167031,0
6801,3168462,30
3529,3202993,80
5783,3377140,40
17188,3170335,0
17364,3170441,0
6711,3207995,31
21977,3209385,0
22623,3463234,0
4313,3464001,62
2512,3464784,113
16850,3466342,0
26967,3468149,0
27539,3209529,0
16562,3209627,0
15316,3210324,0
4188,3210614,64
1817,3471846,149
30116,3210646,0
1695,3471401,158
13672,3472783,2
4888,3472357,51
18804,3473043,0
17987,172876,0
8842,3473042,12
22364,3473840,0
17472,3473946,0
26998,3212702,0
25780,3213470,0
21461,3213587,0
3640,3214630,77
18430,3214759,0
27596,3214985,0
14478,3215114,1
18357,3215342,0
124,3217361,584
21905,3222161,0
18014,3230577,0
30462,3231450,0
3787,3232430,73
31452,3232841,0
27008,3233037,0
4287,3233471,62
22967,3235243,0
25455,3235757,0
24783,3236433,0
1591,3236613,166
18900,3236765,0
27139,3237001,0
26034,3237458,0
1952,3237760,140
10389,3238379,7
23293,3238389,0
24190,3239259,0
15955,3239560,0
14744,3239979,0
27074,3240444,0
25086,3240534,0
23995,3240749,0
14704,3241175,0
15489,3241874,0
14682,3242108,0
1983,3242585,138
3581,3251022,79
30097,63757,0
4388,3170474,60
567,3170731,315
18017,3171018,0
20414,70478,0
14878,81552,0
28940,82559,0
3124,115076,92
28132,13002,0
2503,14537,113
3330,15188,86
4679,26106,55
2574,27013,110
30074,36757,0
27160,40105,0
2699,41016,103
4708,47180,55
26071,86769,0
2479,96583,115
27283,101236,0
3181,105765,92
797,110620,261
1254,110642,195
27654,115510,0
24867,116807,0
14072,121144,1
3087,121197,92
849,122814,252
24901,124334,0
30723,130513,0
444,130663,355
29003,131288,0
24995,135084,0
27123,136709,0
18226,142172,0
428,150134,361
881,150321,247
2466,151340,115
2857,155689,96
26905,157047,0
4961,161876,50
5999,162832,37
18461,163423,0
24306,166262,0
22416,170124,0
30680,172788,0
26351,173446,0
14991,178294,0
15459,184344,0
23261,195285,0
24389,200084,0
22229,204349,0
18460,209522,0
3076,234609,92
26465,237371,0
1710,239564,157
28894,240666,0
29082,241017,0
29378,241573,0
25626,245376,0
18405,246143,0
26627,251739,0
1038,251864,221
3146,254581,92
3055,262878,92
599,263288,307
27169,267141,0
14401,269348,1
14974,271990,0
26161,275341,0
1568,276899,169
28718,277586,0
28921,279075,0
30305,280726,0
23671,281540,0
30630,285631,0
7640,287019,21
610,288490,304
15673,290479,0
18737,290885,0
28907,291702,0
787,293584,262
6373,295134,32
3462,295433,82
16787,295724,0
4838,296097,52
29049,297677,0
2352,300330,118
2405,303375,115
25452,310265,0
5619,311387,40
820,315095,257
3506,316302,81
15396,318341,0
749,321746,270
29117,322252,0
28080,325366,0
4336,327608,61
3236,328320,90
23753,352639,0
19864,379262,0
30455,382076,0
15721,386060,0
15895,386404,0
14860,393978,0
23688,407060,0
1503,416098,174
31216,468777,0
1554,473358,170
4312,473966,62
4363,478418,61
16785,481027,0
28823,483453,0
1869,485985,146
27011,487414,0
6611,489968,32
127,509275,581
15115,491513,0
17777,509308,0
6769,517370,30
680,520037,288
6444,521893,32
25796,522301,0
14804,523045,0
3304,523497,87
2506,523514,113
3979,524377,69
15520,524982,0
29218,529251,0
8668,530792,13
26504,535318,0
25929,536382,0
2482,538344,115
2760,541562,100
358,545813,386
1573,546442,168
1663,548181,160
27890,550411,0
15365,554883,0
21349,581131,0
10067,587765,8
23260,618195,0
23168,636352,0
2688,642683,104
23686,642710,0
4241,643012,64
17765,644147,0
28861,647197,0
15038,674503,0
19910,714473,0
18419,718916,0
29482,733271,0
1933,738318,142
29453,763476,0
23421,769749,0
19914,782399,0
17754,807543,0
14877,838646,0
24591,848520,0
28868,852261,0
1831,857644,148
19429,50855,0
15753,52201,0
3006,69556,92
29927,80242,0
27734,84817,0
31458,86940,0
3157,87530,92
26676,87890,0
1046,93061,220
26439,107622,0
15287,161168,0
265,186377,437
27981,188223,0
14608,189085,0
30338,190918,0
2445,192143,115
29676,197919,0
6169,206443,35
15021,206586,0
891,207852,245
2707,227928,103
28467,228884,0
31365,230750,0
26746,233602,0
8443,243405,15
15077,262017,0
31394,330620,0
29873,332334,0
3335,860893,86
4116,862709,66
5489,864026,42
6898,867933,29
3510,870946,80
5180,871243,47
1363,873594,185
26009,871446,0
3681,874251,76
1263,881354,194
28368,875222,0
25728,880925,0
91,587643,644
3889,496813,71
2770,579949,100
3576,580275,79
217,588667,473
2723,590843,102
3341,592795,86
27035,597090,0
8217,598176,16
29110,598554,0
4407,607464,60
1818,610714,149
6602,612465,32
29612,615493,0
3136,617040,92
1314,617501,190
2941,618032,93
710,622056,279
25696,623726,0
3244,625120,89
18378,632690,0
27980,636489,0
8340,642648,15
22980,643975,0
24943,883486,0
1399,888111,183
29539,890650,0
26808,894763,0
4015,907610,68
25172,908100,0
17527,910719,0
5256,913762,45
17514,937388,0
27269,938804,0
1400,940318,183
1765,942327,154
1688,949450,159
3686,952889,76
3437,954711,83
26791,959488,0
26055,961120,0
3037,961870,92
23232,971712,0
22821,997091,0
15178,1012216,0
20412,1028063,0
17127,1032193,0
7484,1065556,23
17810,1066324,0
15331,1067675,0
792,1072401,261
19244,1074139,0
2410,1075152,115
29557,1075772,0
1964,1078150,139
4749,1083536,54
4734,1087174,54
8266,1089018,16
3613,1089130,78
20213,1091347,0
974,1092993,231
18505,1095759,0
962,1095855,233
7121,1096945,26
3166,1097385,92
30801,1102131,0
27689,1103056,0
16649,1105542,0
1769,1111651,154
5206,1113293,46
28118,1113329,0
7090,1114643,26
27923,1115846,0
5653,1119611,40
27521,1122950,0
25497,1173663,0
22434,1188385,0
15516,1225580,0
14874,1228325,0
22265,1231321,0
31308,1266590,0
14840,1266755,0
4007,1267194,68
293,1268117,423
5210,1268637,46
1646,1268784,161
17911,3171342,0
17856,3171500,0
1566,1286042,169
7179,1268787,26
22847,1269177,0
14987,1274444,0
5173,1275502,47
22881,1278202,0
28227,1278263,0
17197,1285429,0
30943,1287108,0
5597,1292005,41
7271,1292865,24
25563,1299293,0
15499,1300535,0
25475,1305010,0
24037,1317972,0
26516,1347113,0
913,1347126,240
373,1347950,379
4345,3173772,61
3984,1348006,69
4305,1348292,62
29749,1348302,0
547,1348975,321
2630,1355381,107
3592,1355608,79
2499,1357620,114
1652,1357672,161
2649,1359830,106
18422,3173809,0
2264,3173835,122
237,1360144,459
27394,1360646,0
2519,1361890,113
3528,1363234,80
27070,1366670,0
1288,1367116,192
29179,1371988,0
24425,1374374,0
15144,1381068,0
26292,1387934,0
1684,1437773,159
30285,1392470,0
7221,1433194,25
2182,1443247,125
27004,1434732,0
19617,1436260,0
28440,1438247,0
9020,1439845,12
25988,1440607,0
3664,1440975,77
1045,1441986,220
272,1443712,433
19534,1446230,0
27273,1446997,0
22842,1460920,0
16718,4722,0
25798,20122,0
15124,27629,0
3317,49427,87
24730,106712,0
17894,129302,0
2829,182688,97
25426,175146,0
30188,176415,0
238,176807,456
3022,177898,92
14659,181536,0
25672,200436,0
14522,205929,0
3324,205937,87
25842,209202,0
876,210710,247
212,220455,474
1227,227658,198
27770,279296,0
28805,283928,0
26240,295610,0
20172,324950,0
663,345084,294
28402,329449,0
730,356984,274
5711,334745,40
6524,341602,32
2917,344795,94
29570,344835,0
50,363688,766
3998,346190,69
2782,346381,99
5197,350930,46
6465,350952,32
27651,354931,0
6509,355759,32
10330,356224,7
3294,359589,87
29461,360724,0
5238,362740,46
16499,363510,0
2484,365383,114
1609,366706,164
27687,366720,0
3987,367213,69
15255,372602,0
5061,373381,48
18100,373464,0
8106,375443,17
11602,376799,5
27880,378121,0
27721,379425,0
2916,379479,94
3267,380869,88
27677,381854,0
16789,382083,0
28079,383957,0
14615,385707,0
30765,386613,0
3928,389370,70
20084,392543,0
5656,395236,40
2927,396815,94
26290,401013,0
3374,401144,85
18615,401565,0
3599,403800,79
2754,404123,101
4917,404126,51
1048,408351,219
16484,409143,0
972,409342,232
1726,414311,156
26646,415017,0
983,416511,230
25511,420608,0
1143,421808,207
2667,426861,105
4999,427120,50
1966,431860,139
946,435109,236
26920,436732,0
19385,438561,0
2837,442849,97
27122,443070,0
18762,443331,0
6533,444088,32
5866,445612,39
1644,446404,162
18671,449086,0
